selected,id,job,area,skill,skills,title,task,description,link,breakdown,microtasks,ngo_url,tutorial,idmicro,active
0,41,Software Engineer,IT,code,Software Engineering,Webmonkey Web Developer,"Web, infraestructure and programming activities","The Web Developer is responsible for the design and implementation of retail based web-site designs and features on both the front and back ends. This volunteer does:

1. Play an essential role in the iterative development of sites and services that involve all layers of the application stack.
2. Enhances user capabilities and satisfaction by planning, developing, and testing web-based applications.
3. Confirm Web applications by planning and conducting tests; modifying program sequence and/or debugging codes; resolving problems.
4. Updating organization events and maintaining activities through social media revenues.",https://www.volunteermatch.org/search/opp1371163.jsp,"1. Create the following tasks for http://www.gij411.org
    -site development: http://www.wikihow.com/Make-a-Website 
   -web applications vulnerability: http://www.wikihow.com/Discover-Web-Application-Vulnerabilities 
   -Web content: http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website 
   -Optimizing websites: http://www.wikihow.com/Optimize-Your-Website
   -Clean websites: http://www.wikihow.com/Delete-Web-History 
   -Website updates: http://www.wikihow.com/Optimize-Your-Website
   -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
   -Social Media: http://www.wikihow.com/Develop-a-Strategic-Social-Media-Program-for-Business 
",,http://world-peace-foundation.org,http://www.wikihow.com/Code,150,1
1,39,Marketing Specialist,Marketing,pinterest,"Web Design
Website Project Management
Website Programming
Youth Services
Basic Computer Skills
Web Design / UX",Wordpress Website Update,Website Management activities,"The opportunity requires an estimated maximum of 3 hours per month of helping us keep our website up to date. This would be uploading our newsletters, blog posts, photos, etc. to our Wordpress site. We would supply all necessary materials. Someone who is familar with using Wordpress, Wordpress Widgets, etc. to ensure our website is up to date, efficient, and user-friendly (especially with gathering donations and volunteer signups).",https://www.volunteermatch.org/search/opp2321955.jsp,"1. Create the following tasks for http://www.thefitwitfoundation.org
     -website updates: http://www.wikihow.com/Optimize-Your-Website
     -newsletters design: http://www.wikihow.com/Create-a-Professional-Looking-Newsletter 
     -newsletter writting: http://www.wikihow.com/Write-a-Good-Newsletter 
     -blog posts: http://www.wikihow.com/Get-People-to-Read-Your-Blog
     -writting blog: http://www.wikihow.com/Write-a-Blog-Post 
     -to upload photos: http://www.wikihow.com/Create-a-Photo-Slideshow-in-WordPress 
     -wordpress usage: http://www.wikihow.com/Use-WordPress 
     -wordpress Widgets: http://www.wikihow.com/Insert-a-Text-Widget-on-Wordpress 
",,http://sjhp.org,http://www.wikihow.com/Use-Pinterest,151,1
1,41,Software Engineer,IT,website updates,Software Engineering,Webmonkey Web Developer,"Web, infraestructure and programming activities","The Web Developer is responsible for the design and implementation of retail based web-site designs and features on both the front and back ends. This volunteer does:

1. Play an essential role in the iterative development of sites and services that involve all layers of the application stack.
2. Enhances user capabilities and satisfaction by planning, developing, and testing web-based applications.
3. Confirm Web applications by planning and conducting tests; modifying program sequence and/or debugging codes; resolving problems.
4. Updating organization events and maintaining activities through social media revenues.",https://www.volunteermatch.org/search/opp1371163.jsp,"1. Create the following tasks for http://www.gij411.org
    -site development: http://www.wikihow.com/Make-a-Website 
   -web applications vulnerability: http://www.wikihow.com/Discover-Web-Application-Vulnerabilities 
   -Web content: http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website 
   -Optimizing websites: http://www.wikihow.com/Optimize-Your-Website
   -Clean websites: http://www.wikihow.com/Delete-Web-History 
   -Website updates: http://www.wikihow.com/Optimize-Your-Website
   -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
   -Social Media: http://www.wikihow.com/Develop-a-Strategic-Social-Media-Program-for-Business 
",,http://world-peace-foundation.org,http://www.wikihow.com/Optimize-Your-Website,152,1
1,41,Software Engineer,IT,html pages,Software Engineering,Webmonkey Web Developer,"Web, infraestructure and programming activities","The Web Developer is responsible for the design and implementation of retail based web-site designs and features on both the front and back ends. This volunteer does:

1. Play an essential role in the iterative development of sites and services that involve all layers of the application stack.
2. Enhances user capabilities and satisfaction by planning, developing, and testing web-based applications.
3. Confirm Web applications by planning and conducting tests; modifying program sequence and/or debugging codes; resolving problems.
4. Updating organization events and maintaining activities through social media revenues.",https://www.volunteermatch.org/search/opp1371163.jsp,"1. Create the following tasks for http://www.gij411.org
    -site development: http://www.wikihow.com/Make-a-Website 
   -web applications vulnerability: http://www.wikihow.com/Discover-Web-Application-Vulnerabilities 
   -Web content: http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website 
   -Optimizing websites: http://www.wikihow.com/Optimize-Your-Website
   -Clean websites: http://www.wikihow.com/Delete-Web-History 
   -Website updates: http://www.wikihow.com/Optimize-Your-Website
   -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
   -Social Media: http://www.wikihow.com/Develop-a-Strategic-Social-Media-Program-for-Business 
",,http://world-peace-foundation.org,http://www.wikihow.com/Write-an-HTML-Page,153,1
1,43,Software Engineer,IT,app,"Google Apps
Analytics
SQL / MySQL
Security / Network Administration
Microsoft Office Suite
IT Consulting",Web Developer,"CMS content, graphic editing, HTML code and programming activities","Organization has an opportunity for a developer who will assist the WebMaster and Executive team with launch of our new website. The position includes uploading content to a CMS, simple graphic editing, and basic HTML coding. These are the essential job duties:

1. Posting content to the web via the web content management system Joomla
2. Creating /editing snippets of HTML
3. Other duties as assigned related to the redesign project
4. Monitor the security of the website through Joomla Back-end and Google Analytics",https://www.volunteermatch.org/search/opp2309555.jsp,"1. Create the following tasks for http://www.chemistswithoutborders.org 
-Joomla: http://www.wikihow.com/Become-a-Joomla-Expert
-Web content: http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website
-code: http://www.wikihow.com/Code
-html pages: http://www.wikihow.com/Write-an-HTML-Page 
-Google Analytics: http://www.wikihow.com/Use-Google-Analytics
",,http://www.americaforanimals.org,http://www.wikihow.com/Make-an-Android-App-With-App-Creation-Software,154,1
0,43,Graphic Designer,Design,brand,"Google Apps
Analytics
SQL / MySQL
Security / Network Administration
Microsoft Office Suite
IT Consulting",Web Developer,"CMS content, graphic editing, HTML code and programming activities","Organization has an opportunity for a developer who will assist the WebMaster and Executive team with launch of our new website. The position includes uploading content to a CMS, simple graphic editing, and basic HTML coding. These are the essential job duties:

1. Posting content to the web via the web content management system Joomla
2. Creating /editing snippets of HTML
3. Other duties as assigned related to the redesign project
4. Monitor the security of the website through Joomla Back-end and Google Analytics",https://www.volunteermatch.org/search/opp2309555.jsp,"1. Create the following tasks for http://www.chemistswithoutborders.org 
-Joomla: http://www.wikihow.com/Become-a-Joomla-Expert
-Web content: http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website
-code: http://www.wikihow.com/Code
-html pages: http://www.wikihow.com/Write-an-HTML-Page 
-Google Analytics: http://www.wikihow.com/Use-Google-Analytics
",,http://www.americaforanimals.org,http://www.wikihow.com/Build-a-Brand,155,1
0,43,Graphic Designer,Design,strategy,"Google Apps
Analytics
SQL / MySQL
Security / Network Administration
Microsoft Office Suite
IT Consulting",Web Developer,"CMS content, graphic editing, HTML code and programming activities","Organization has an opportunity for a developer who will assist the WebMaster and Executive team with launch of our new website. The position includes uploading content to a CMS, simple graphic editing, and basic HTML coding. These are the essential job duties:

1. Posting content to the web via the web content management system Joomla
2. Creating /editing snippets of HTML
3. Other duties as assigned related to the redesign project
4. Monitor the security of the website through Joomla Back-end and Google Analytics",https://www.volunteermatch.org/search/opp2309555.jsp,"1. Create the following tasks for http://www.chemistswithoutborders.org 
-Joomla: http://www.wikihow.com/Become-a-Joomla-Expert
-Web content: http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website
-code: http://www.wikihow.com/Code
-html pages: http://www.wikihow.com/Write-an-HTML-Page 
-Google Analytics: http://www.wikihow.com/Use-Google-Analytics
",,http://www.americaforanimals.org,http://www.wikihow.com/Create-An-Internet-Marketing-Strategy,156,1
1,43,Graphic Designer,Design,brochure,"Google Apps
Analytics
SQL / MySQL
Security / Network Administration
Microsoft Office Suite
IT Consulting",Web Developer,"CMS content, graphic editing, HTML code and programming activities","Organization has an opportunity for a developer who will assist the WebMaster and Executive team with launch of our new website. The position includes uploading content to a CMS, simple graphic editing, and basic HTML coding. These are the essential job duties:

1. Posting content to the web via the web content management system Joomla
2. Creating /editing snippets of HTML
3. Other duties as assigned related to the redesign project
4. Monitor the security of the website through Joomla Back-end and Google Analytics",https://www.volunteermatch.org/search/opp2309555.jsp,"1. Create the following tasks for http://www.chemistswithoutborders.org 
-Joomla: http://www.wikihow.com/Become-a-Joomla-Expert
-Web content: http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website
-code: http://www.wikihow.com/Code
-html pages: http://www.wikihow.com/Write-an-HTML-Page 
-Google Analytics: http://www.wikihow.com/Use-Google-Analytics
",,http://www.americaforanimals.org,http://www.wikihow.com/Make-Brochures-on-Microsoft-Word,157,1
1,43,Graphic Designer,Design,posters,"Google Apps
Analytics
SQL / MySQL
Security / Network Administration
Microsoft Office Suite
IT Consulting",Web Developer,"CMS content, graphic editing, HTML code and programming activities","Organization has an opportunity for a developer who will assist the WebMaster and Executive team with launch of our new website. The position includes uploading content to a CMS, simple graphic editing, and basic HTML coding. These are the essential job duties:

1. Posting content to the web via the web content management system Joomla
2. Creating /editing snippets of HTML
3. Other duties as assigned related to the redesign project
4. Monitor the security of the website through Joomla Back-end and Google Analytics",https://www.volunteermatch.org/search/opp2309555.jsp,"1. Create the following tasks for http://www.chemistswithoutborders.org 
-Joomla: http://www.wikihow.com/Become-a-Joomla-Expert
-Web content: http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website
-code: http://www.wikihow.com/Code
-html pages: http://www.wikihow.com/Write-an-HTML-Page 
-Google Analytics: http://www.wikihow.com/Use-Google-Analytics
",,http://www.americaforanimals.org,http://www.wikihow.com/Make-a-Poster-Using-Microsoft-Word,158,1
1,43,Graphic Designer,Design,postcards,"Google Apps
Analytics
SQL / MySQL
Security / Network Administration
Microsoft Office Suite
IT Consulting",Web Developer,"CMS content, graphic editing, HTML code and programming activities","Organization has an opportunity for a developer who will assist the WebMaster and Executive team with launch of our new website. The position includes uploading content to a CMS, simple graphic editing, and basic HTML coding. These are the essential job duties:

1. Posting content to the web via the web content management system Joomla
2. Creating /editing snippets of HTML
3. Other duties as assigned related to the redesign project
4. Monitor the security of the website through Joomla Back-end and Google Analytics",https://www.volunteermatch.org/search/opp2309555.jsp,"1. Create the following tasks for http://www.chemistswithoutborders.org 
-Joomla: http://www.wikihow.com/Become-a-Joomla-Expert
-Web content: http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website
-code: http://www.wikihow.com/Code
-html pages: http://www.wikihow.com/Write-an-HTML-Page 
-Google Analytics: http://www.wikihow.com/Use-Google-Analytics
",,http://www.americaforanimals.org,http://www.wikihow.com/Make-Post-Cards-in-Word,159,1
1,43,Graphic Designer,Design,booklet,"Google Apps
Analytics
SQL / MySQL
Security / Network Administration
Microsoft Office Suite
IT Consulting",Web Developer,"CMS content, graphic editing, HTML code and programming activities","Organization has an opportunity for a developer who will assist the WebMaster and Executive team with launch of our new website. The position includes uploading content to a CMS, simple graphic editing, and basic HTML coding. These are the essential job duties:

1. Posting content to the web via the web content management system Joomla
2. Creating /editing snippets of HTML
3. Other duties as assigned related to the redesign project
4. Monitor the security of the website through Joomla Back-end and Google Analytics",https://www.volunteermatch.org/search/opp2309555.jsp,"1. Create the following tasks for http://www.chemistswithoutborders.org 
-Joomla: http://www.wikihow.com/Become-a-Joomla-Expert
-Web content: http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website
-code: http://www.wikihow.com/Code
-html pages: http://www.wikihow.com/Write-an-HTML-Page 
-Google Analytics: http://www.wikihow.com/Use-Google-Analytics
",,http://www.americaforanimals.org,http://www.wikihow.com/Make-a-Booklet-on-Microsoft-Word,160,1
1,42,Software Engineer,IT,site development,"Web Design
Graphic Design/Visual Identity
Graphic Design / Print
Graphic Design",Use your graphic design skills to help animals!,Strategical and design activities,"Organization is looking for a Graphic Designer to change the game for animals. Our graphic design projects most often involve

* Designing high quality mockups and user interfaces for our apps.
* Collaborating with our marketing team to develop organizational and product branding strategies.
* On occasion, designing print materials (cards, brochures, etc.).",https://www.volunteermatch.org/search/opp1468703.jsp,"1. Create the following tasks for http://www.americaforanimals.org
    -App: http://www.wikihow.com/Make-an-Android-App-With-App-Creation-Software
    -Brand: http://www.wikihow.com/Build-a-Brand
    http://www.wikihow.com/Build-Brand-Equity 
    -Strategy: http://www.wikihow.com/Create-An-Internet-Marketing-Strategy 
    -brochures: http://www.wikihow.com/Make-Brochures-on-Microsoft-Word 
    -posters: http://www.wikihow.com/Design-Posters-Online 
    -postcards: http://www.wikihow.com/Make-Post-Cards-in-Word 
    -booklet: http://www.wikihow.com/Make-a-Booklet-on-Microsoft-Word",,http://www.gij411.org,http://www.wikihow.com/Make-a-Website,161,1
1,42,Marketing Specialist,Marketing,web content,"Web Design
Graphic Design/Visual Identity
Graphic Design / Print
Graphic Design",Use your graphic design skills to help animals!,Strategical and design activities,"Organization is looking for a Graphic Designer to change the game for animals. Our graphic design projects most often involve

* Designing high quality mockups and user interfaces for our apps.
* Collaborating with our marketing team to develop organizational and product branding strategies.
* On occasion, designing print materials (cards, brochures, etc.).",https://www.volunteermatch.org/search/opp1468703.jsp,"1. Create the following tasks for http://www.americaforanimals.org
    -App: http://www.wikihow.com/Make-an-Android-App-With-App-Creation-Software
    -Brand: http://www.wikihow.com/Build-a-Brand
    http://www.wikihow.com/Build-Brand-Equity 
    -Strategy: http://www.wikihow.com/Create-An-Internet-Marketing-Strategy 
    -brochures: http://www.wikihow.com/Make-Brochures-on-Microsoft-Word 
    -posters: http://www.wikihow.com/Design-Posters-Online 
    -postcards: http://www.wikihow.com/Make-Post-Cards-in-Word 
    -booklet: http://www.wikihow.com/Make-a-Booklet-on-Microsoft-Word",,http://www.gij411.org,http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website,162,1
1,42,Software Engineer,IT,web applications vulnerability,"Web Design
Graphic Design/Visual Identity
Graphic Design / Print
Graphic Design",Use your graphic design skills to help animals!,Strategical and design activities,"Organization is looking for a Graphic Designer to change the game for animals. Our graphic design projects most often involve

* Designing high quality mockups and user interfaces for our apps.
* Collaborating with our marketing team to develop organizational and product branding strategies.
* On occasion, designing print materials (cards, brochures, etc.).",https://www.volunteermatch.org/search/opp1468703.jsp,"1. Create the following tasks for http://www.americaforanimals.org
    -App: http://www.wikihow.com/Make-an-Android-App-With-App-Creation-Software
    -Brand: http://www.wikihow.com/Build-a-Brand
    http://www.wikihow.com/Build-Brand-Equity 
    -Strategy: http://www.wikihow.com/Create-An-Internet-Marketing-Strategy 
    -brochures: http://www.wikihow.com/Make-Brochures-on-Microsoft-Word 
    -posters: http://www.wikihow.com/Design-Posters-Online 
    -postcards: http://www.wikihow.com/Make-Post-Cards-in-Word 
    -booklet: http://www.wikihow.com/Make-a-Booklet-on-Microsoft-Word",,http://www.gij411.org,http://www.wikihow.com/Discover-Web-Application-Vulnerabilities,163,1
1,42,Software Engineer,IT,clean websites,"Web Design
Graphic Design/Visual Identity
Graphic Design / Print
Graphic Design",Use your graphic design skills to help animals!,Strategical and design activities,"Organization is looking for a Graphic Designer to change the game for animals. Our graphic design projects most often involve

* Designing high quality mockups and user interfaces for our apps.
* Collaborating with our marketing team to develop organizational and product branding strategies.
* On occasion, designing print materials (cards, brochures, etc.).",https://www.volunteermatch.org/search/opp1468703.jsp,"1. Create the following tasks for http://www.americaforanimals.org
    -App: http://www.wikihow.com/Make-an-Android-App-With-App-Creation-Software
    -Brand: http://www.wikihow.com/Build-a-Brand
    http://www.wikihow.com/Build-Brand-Equity 
    -Strategy: http://www.wikihow.com/Create-An-Internet-Marketing-Strategy 
    -brochures: http://www.wikihow.com/Make-Brochures-on-Microsoft-Word 
    -posters: http://www.wikihow.com/Design-Posters-Online 
    -postcards: http://www.wikihow.com/Make-Post-Cards-in-Word 
    -booklet: http://www.wikihow.com/Make-a-Booklet-on-Microsoft-Word",,http://www.gij411.org,http://www.wikihow.com/Delete-Web-History,164,1
1,42,Software Engineer,IT,optimizing websites,"Web Design
Graphic Design/Visual Identity
Graphic Design / Print
Graphic Design",Use your graphic design skills to help animals!,Strategical and design activities,"Organization is looking for a Graphic Designer to change the game for animals. Our graphic design projects most often involve

* Designing high quality mockups and user interfaces for our apps.
* Collaborating with our marketing team to develop organizational and product branding strategies.
* On occasion, designing print materials (cards, brochures, etc.).",https://www.volunteermatch.org/search/opp1468703.jsp,"1. Create the following tasks for http://www.americaforanimals.org
    -App: http://www.wikihow.com/Make-an-Android-App-With-App-Creation-Software
    -Brand: http://www.wikihow.com/Build-a-Brand
    http://www.wikihow.com/Build-Brand-Equity 
    -Strategy: http://www.wikihow.com/Create-An-Internet-Marketing-Strategy 
    -brochures: http://www.wikihow.com/Make-Brochures-on-Microsoft-Word 
    -posters: http://www.wikihow.com/Design-Posters-Online 
    -postcards: http://www.wikihow.com/Make-Post-Cards-in-Word 
    -booklet: http://www.wikihow.com/Make-a-Booklet-on-Microsoft-Word",,http://www.gij411.org,http://www.wikihow.com/Optimize-Your-Website,165,1
1,42,Marketing Specialist,Marketing,website updates,"Web Design
Graphic Design/Visual Identity
Graphic Design / Print
Graphic Design",Use your graphic design skills to help animals!,Strategical and design activities,"Organization is looking for a Graphic Designer to change the game for animals. Our graphic design projects most often involve

* Designing high quality mockups and user interfaces for our apps.
* Collaborating with our marketing team to develop organizational and product branding strategies.
* On occasion, designing print materials (cards, brochures, etc.).",https://www.volunteermatch.org/search/opp1468703.jsp,"1. Create the following tasks for http://www.americaforanimals.org
    -App: http://www.wikihow.com/Make-an-Android-App-With-App-Creation-Software
    -Brand: http://www.wikihow.com/Build-a-Brand
    http://www.wikihow.com/Build-Brand-Equity 
    -Strategy: http://www.wikihow.com/Create-An-Internet-Marketing-Strategy 
    -brochures: http://www.wikihow.com/Make-Brochures-on-Microsoft-Word 
    -posters: http://www.wikihow.com/Design-Posters-Online 
    -postcards: http://www.wikihow.com/Make-Post-Cards-in-Word 
    -booklet: http://www.wikihow.com/Make-a-Booklet-on-Microsoft-Word",,http://www.gij411.org,http://www.wikihow.com/Optimize-Your-Website,166,1
1,42,Graphic Designer,Design,web usability,"Web Design
Graphic Design/Visual Identity
Graphic Design / Print
Graphic Design",Use your graphic design skills to help animals!,Strategical and design activities,"Organization is looking for a Graphic Designer to change the game for animals. Our graphic design projects most often involve

* Designing high quality mockups and user interfaces for our apps.
* Collaborating with our marketing team to develop organizational and product branding strategies.
* On occasion, designing print materials (cards, brochures, etc.).",https://www.volunteermatch.org/search/opp1468703.jsp,"1. Create the following tasks for http://www.americaforanimals.org
    -App: http://www.wikihow.com/Make-an-Android-App-With-App-Creation-Software
    -Brand: http://www.wikihow.com/Build-a-Brand
    http://www.wikihow.com/Build-Brand-Equity 
    -Strategy: http://www.wikihow.com/Create-An-Internet-Marketing-Strategy 
    -brochures: http://www.wikihow.com/Make-Brochures-on-Microsoft-Word 
    -posters: http://www.wikihow.com/Design-Posters-Online 
    -postcards: http://www.wikihow.com/Make-Post-Cards-in-Word 
    -booklet: http://www.wikihow.com/Make-a-Booklet-on-Microsoft-Word",,http://www.gij411.org,http://www.wikihow.com/Make-a-Web-Site-Usable,167,1
0,44,Software Engineer,IT,joomla,"Problem Solving
Critical Thinking
English
Website Programming
Basic Computer Skills
Python",SEG Wiki technical consultant,administration and technical support activities,"Organization seeks a volunteer to serve as a technical consultant to support the administration of the SEG Wiki, including but not limited to improving the look and feel and adding extensions.
1. Provide guidance into the SEG Wiki user experience, design, and site development, as well as create long-term plans for content maintenance and development.
2. Help implement upgrades for 2016, including software upgrades for translating content into non-English languages and a simplified editing interface.
3. Opportunity to participate and contribute at SEG meetings and events and the Wiki Committee
4. Reports directly to the SEG publications outreach editor",https://www.volunteermatch.org/search/opp2300545.jsp,"1. Create the following tasks for http://www.seg.org
     -Wiki: http://www.wikihow.com/Start-a-Wiki
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page 
",,http://www.chemistswithoutborders.org,http://www.wikihow.com/Become-a-Joomla-Expert,168,1
1,42,Marketing Specialist,Marketing,social media,"Web Design
Graphic Design/Visual Identity
Graphic Design / Print
Graphic Design",Use your graphic design skills to help animals!,Strategical and design activities,"Organization is looking for a Graphic Designer to change the game for animals. Our graphic design projects most often involve

* Designing high quality mockups and user interfaces for our apps.
* Collaborating with our marketing team to develop organizational and product branding strategies.
* On occasion, designing print materials (cards, brochures, etc.).",https://www.volunteermatch.org/search/opp1468703.jsp,"1. Create the following tasks for http://www.americaforanimals.org
    -App: http://www.wikihow.com/Make-an-Android-App-With-App-Creation-Software
    -Brand: http://www.wikihow.com/Build-a-Brand
    http://www.wikihow.com/Build-Brand-Equity 
    -Strategy: http://www.wikihow.com/Create-An-Internet-Marketing-Strategy 
    -brochures: http://www.wikihow.com/Make-Brochures-on-Microsoft-Word 
    -posters: http://www.wikihow.com/Design-Posters-Online 
    -postcards: http://www.wikihow.com/Make-Post-Cards-in-Word 
    -booklet: http://www.wikihow.com/Make-a-Booklet-on-Microsoft-Word",,http://www.gij411.org,http://www.wikihow.com/Develop-a-Strategic-Social-Media-Program-for-Business,169,1
0,44,Software Engineer,IT,code,"Problem Solving
Critical Thinking
English
Website Programming
Basic Computer Skills
Python",SEG Wiki technical consultant,administration and technical support activities,"Organization seeks a volunteer to serve as a technical consultant to support the administration of the SEG Wiki, including but not limited to improving the look and feel and adding extensions.
1. Provide guidance into the SEG Wiki user experience, design, and site development, as well as create long-term plans for content maintenance and development.
2. Help implement upgrades for 2016, including software upgrades for translating content into non-English languages and a simplified editing interface.
3. Opportunity to participate and contribute at SEG meetings and events and the Wiki Committee
4. Reports directly to the SEG publications outreach editor",https://www.volunteermatch.org/search/opp2300545.jsp,"1. Create the following tasks for http://www.seg.org
     -Wiki: http://www.wikihow.com/Start-a-Wiki
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page 
",,http://www.chemistswithoutborders.org,http://www.wikihow.com/Code,170,1
1,44,Software Engineer,IT,web content,"Problem Solving
Critical Thinking
English
Website Programming
Basic Computer Skills
Python",SEG Wiki technical consultant,administration and technical support activities,"Organization seeks a volunteer to serve as a technical consultant to support the administration of the SEG Wiki, including but not limited to improving the look and feel and adding extensions.
1. Provide guidance into the SEG Wiki user experience, design, and site development, as well as create long-term plans for content maintenance and development.
2. Help implement upgrades for 2016, including software upgrades for translating content into non-English languages and a simplified editing interface.
3. Opportunity to participate and contribute at SEG meetings and events and the Wiki Committee
4. Reports directly to the SEG publications outreach editor",https://www.volunteermatch.org/search/opp2300545.jsp,"1. Create the following tasks for http://www.seg.org
     -Wiki: http://www.wikihow.com/Start-a-Wiki
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page 
",,http://www.chemistswithoutborders.org,http://www.wikihow.com/Develop-Professional-Content-for-a-New-Website,171,1
1,44,Software Engineer,IT,html pages,"Problem Solving
Critical Thinking
English
Website Programming
Basic Computer Skills
Python",SEG Wiki technical consultant,administration and technical support activities,"Organization seeks a volunteer to serve as a technical consultant to support the administration of the SEG Wiki, including but not limited to improving the look and feel and adding extensions.
1. Provide guidance into the SEG Wiki user experience, design, and site development, as well as create long-term plans for content maintenance and development.
2. Help implement upgrades for 2016, including software upgrades for translating content into non-English languages and a simplified editing interface.
3. Opportunity to participate and contribute at SEG meetings and events and the Wiki Committee
4. Reports directly to the SEG publications outreach editor",https://www.volunteermatch.org/search/opp2300545.jsp,"1. Create the following tasks for http://www.seg.org
     -Wiki: http://www.wikihow.com/Start-a-Wiki
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page 
",,http://www.chemistswithoutborders.org,http://www.wikihow.com/Write-an-HTML-Page,172,1
0,45,Software Engineer,IT,wiki,"Web Design
Website Programming",Volunteer- Web Developer,programming activities,"Volunteer Web Developer

Serve on the IT team to develop and implement creative ideas to both front- and back-end websites and systems as well as assist in other IT initiatives to support the strategic goals of the organization.",https://www.volunteermatch.org/search/opp2052161.jsp,"1. Create the following tasks for http://www.educationfirst.org
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page ",,http://www.seg.org,http://www.wikihow.com/Start-a-Wiki,173,1
1,44,Marketing Specialist,Marketing,google analytics,"Problem Solving
Critical Thinking
English
Website Programming
Basic Computer Skills
Python",SEG Wiki technical consultant,administration and technical support activities,"Organization seeks a volunteer to serve as a technical consultant to support the administration of the SEG Wiki, including but not limited to improving the look and feel and adding extensions.
1. Provide guidance into the SEG Wiki user experience, design, and site development, as well as create long-term plans for content maintenance and development.
2. Help implement upgrades for 2016, including software upgrades for translating content into non-English languages and a simplified editing interface.
3. Opportunity to participate and contribute at SEG meetings and events and the Wiki Committee
4. Reports directly to the SEG publications outreach editor",https://www.volunteermatch.org/search/opp2300545.jsp,"1. Create the following tasks for http://www.seg.org
     -Wiki: http://www.wikihow.com/Start-a-Wiki
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page 
",,http://www.chemistswithoutborders.org,http://www.wikihow.com/Use-Google-Analytics,174,1
1,45,Marketing Specialist,Marketing,website updates,"Web Design
Website Programming",Volunteer- Web Developer,programming activities,"Volunteer Web Developer

Serve on the IT team to develop and implement creative ideas to both front- and back-end websites and systems as well as assist in other IT initiatives to support the strategic goals of the organization.",https://www.volunteermatch.org/search/opp2052161.jsp,"1. Create the following tasks for http://www.educationfirst.org
     -site development: http://www.wikihow.com/Make-a-Website
     -Clean websites: http://www.wikihow.com/Delete-Web-History 
     -Website updates: http://www.wikihow.com/Optimize-Your-Website
     -Web usability: http://www.wikihow.com/Make-a-Web-Site-Usable
     -code: http://www.wikihow.com/Code
     -html pages: http://www.wikihow.com/Write-an-HTML-Page ",,http://www.seg.org,http://www.wikihow.com/Optimize-Your-Website,175,1
